region,window,metric,metric_label,unit,n_winters,all_winters,n_nino,mean_nino,n_nina,mean_nina,n_neutral,mean_neutral,nino_minus_all,nina_minus_all,nino_minus_nina,pct_change_nino,pct_change_nina
Snowy Range & Sierra Madre,Holidays,days_with_base_per_window,Days with a skiable base,days,46,6.5973245584835,15,5.292001393573985,16,8.140258455697207,15,6.2568515663650635,-1.305323164909515,1.5429338972137074,-2.8482570621232224,-19.78564421589658,23.38726681605574
Snowy Range & Sierra Madre,Holidays,mean_swe_in,Average base (snow water equivalent),in,46,8.599868425113566,15,7.900966090171391,16,9.186046227278581,15,8.673514437746388,-0.6989023349421757,0.5861778021650146,-1.2850801371071903,-8.126895673208468,6.816125238070415
Snowy Range & Sierra Madre,Holidays,mean_depth_in,Average base (snow depth),in,24,36.141714008596416,9,34.996671604022474,9,38.41793720421213,6,34.44494282203377,-1.1450424045739425,2.2762231956157137,-3.421265600189656,-3.168201719214508,6.29804993497073
Snowy Range & Sierra Madre,Midwinter,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,1.727185345458026,15,1.8121566882397298,16,1.6695914335991602,15,1.703647508659111,0.08497134278170382,-0.057593911858865754,0.14256525464056957,4.919642411577466,-3.3345530640542016
Snowy Range & Sierra Madre,Midwinter,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,10.42126655278189,15,10.295277414031837,16,10.913490431880295,15,10.02221688716032,-0.1259891387500538,0.4922238790984039,-0.6182130178484577,-1.2089618676572647,4.723263497823188
Snowy Range & Sierra Madre,Midwinter,new_snow_in_total,Total new snow in the window,in,46,63.55656003048188,15,63.03854323966846,16,65.19560329054963,15,62.32626401055639,-0.5180167908134194,1.6390432600677443,-2.1570600508811637,-0.8150485025699586,2.5788734621283074
Snowy Range & Sierra Madre,Midwinter,days_with_base_per_window,Days with a skiable base,days,46,38.961169112176556,15,38.27698785964046,16,41.826108825931755,15,36.58941467004045,-0.6841812525360993,2.8649397137551986,-3.549120966291298,-1.756059348645859,7.353320701199949
Snowy Range & Sierra Madre,Midwinter,mean_swe_in,Average base (snow water equivalent),in,46,14.011941459664031,15,12.946225050795077,16,15.041861007778095,15,13.979077017211326,-1.0657164088689548,1.029919548114064,-2.0956359569830187,-7.605772632841901,7.350298679728845
Snowy Range & Sierra Madre,Midwinter,mean_depth_in,Average base (snow depth),in,24,53.10652707344897,9,50.969818124575205,9,56.45024592954999,6,51.2960122126081,-2.1367089488737676,3.3437188561010203,-5.480427804974788,-4.0234394275464345,6.296248390478426
Snowy Range & Sierra Madre,Spring,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,1.3061920507288762,15,1.5481033538668842,16,1.3092896977444564,15,1.0609765907742492,0.24191130313800802,0.0030976470155801294,0.2388136561224279,18.520347218697097,0.2371509621308438
Snowy Range & Sierra Madre,Spring,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,9.488342978529309,15,9.19809772941817,16,10.071422962591518,15,9.156636244640758,-0.29024524911113936,0.5830799840622092,-0.8733252331733485,-3.058966668552356,6.145224570629786
Snowy Range & Sierra Madre,Spring,new_snow_in_total,Total new snow in the window,in,46,53.49293402346914,15,54.41803270773986,16,55.60560696092668,15,50.3143175392437,0.9250986842707221,2.112672937457539,-1.187574253186817,1.7293848265358753,3.9494429984540367
Snowy Range & Sierra Madre,Spring,days_with_base_per_window,Days with a skiable base,days,46,42.0894336775446,15,42.134062358873514,16,43.23564503151484,15,40.822179551980746,0.044628681328916286,1.1462113539702443,-1.101582672641328,0.10603298127227219,2.7232757816405755
Snowy Range & Sierra Madre,Spring,mean_swe_in,Average base (snow water equivalent),in,46,20.690075919036175,15,19.861445374960915,16,21.82826821147421,15,20.304634684510866,-0.8286305440752599,1.1381922924380348,-1.9668228365132947,-4.00496618435734,5.501150874902426
Snowy Range & Sierra Madre,Spring,mean_depth_in,Average base (snow depth),in,24,62.14014130930253,9,61.75539522352491,9,66.46710761003143,6,56.22681098687562,-0.38474608577762126,4.326966300728905,-4.711712386506527,-0.6191586914206515,6.963238591929543
Spring Mtns (Lee Canyon),Early season,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,18,0.575142877301912,6,0.7158329217526282,7,0.621785890677445,5,0.3410146052353066,0.1406900444507162,0.046643013375533005,0.0940470310751832,24.46175550512177,8.109813268373053
Spring Mtns (Lee Canyon),Early season,storm_days_per_window,Storm days (>= 2 in of new snow),days,18,1.914881190369795,6,2.235024342058844,7,1.7225206882301356,5,1.8000141113384605,0.32014315168904894,-0.1923605021396595,0.5125036538287084,16.718695305959113,-10.04555807989902
Spring Mtns (Lee Canyon),Early season,new_snow_in_total,Total new snow in the window,in,18,13.305797930859663,6,15.278217581159792,7,13.723999690894487,5,10.353411886450761,1.9724196503001288,0.41820176003482423,1.5542178902653045,14.823760743619637,3.143003991251842
Spring Mtns (Lee Canyon),Early season,days_with_base_per_window,Days with a skiable base,days,18,0.0,6,0.0,7,0.0,5,0.0,0.0,0.0,0.0,,
Spring Mtns (Lee Canyon),Early season,mean_swe_in,Average base (snow water equivalent),in,18,0.7040493618103629,6,0.772355417578024,7,0.7260479404725506,5,0.5912840847621063,0.06830605576766102,0.021998578662187684,0.04630747710547334,9.70188448037531,3.1245790217920892
Spring Mtns (Lee Canyon),Early season,mean_depth_in,Average base (snow depth),in,18,2.9967339220026252,6,3.476939198423711,7,2.921234316535241,5,2.5261870379516607,0.4802052764210858,-0.07549960546738443,0.5557048818884702,16.024288072268334,-2.5193963639231063
Spring Mtns (Lee Canyon),Holidays,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,18,0.7222261420384612,6,0.10791646087631412,7,1.5714386509560432,5,0.27050024694842306,-0.6143096811621471,0.8492125089175819,-1.463522190079729,-85.05780189959295,117.58263229308005
Spring Mtns (Lee Canyon),Holidays,storm_days_per_window,Storm days (>= 2 in of new snow),days,18,1.7453922560110382,6,1.0491544956372445,7,2.7317333763393172,5,1.2,-0.6962377603737937,0.986341120328279,-1.6825788807020727,-39.89004523057713,56.51114337945368
Spring Mtns (Lee Canyon),Holidays,new_snow_in_total,Total new snow in the window,in,18,15.571805545756014,6,6.823412278432386,7,27.99172134810319,5,8.681995343258304,-8.748393267323628,12.419915802347177,-21.168309069670805,-56.18098197808501,79.75899625674518
Spring Mtns (Lee Canyon),Holidays,days_with_base_per_window,Days with a skiable base,days,18,1.1734636280251183,6,0.0,7,3.017477900636018,5,0.0,-1.1734636280251183,1.8440142726109,-3.017477900636018,-100.0,157.1428571428571
Spring Mtns (Lee Canyon),Holidays,mean_swe_in,Average base (snow water equivalent),in,18,3.2902648937151158,6,2.7252631036657,7,4.822127010685738,5,1.8236600780155428,-0.5650017900494158,1.531862116970622,-2.0968639070200377,-17.171924094277372,46.55741000965306
Spring Mtns (Lee Canyon),Holidays,mean_depth_in,Average base (snow depth),in,18,12.026435054057998,6,11.176853709098118,7,16.271589987861372,5,7.102715760685139,-0.8495813449598799,4.245154933803374,-5.0947362787632535,-7.064282483887122,35.29853123325154
Spring Mtns (Lee Canyon),Midwinter,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,18,1.5068048009909294,6,1.5887368000188153,7,1.2857344447692292,5,1.7179849008678474,0.08193199902788595,-0.22107035622170024,0.3030023552495862,5.437466019089168,-14.671466143213532
Spring Mtns (Lee Canyon),Midwinter,storm_days_per_window,Storm days (>= 2 in of new snow),days,18,4.516408350776515,6,6.195512594369575,7,3.6474886857304125,5,3.7179707895293865,1.67910424359306,-0.8689196650461022,2.5480239086391623,37.17786597627667,-19.239174086123263
Spring Mtns (Lee Canyon),Midwinter,new_snow_in_total,Total new snow in the window,in,18,31.966802292308518,6,41.108345288772846,7,25.71557589380209,5,29.74866765446035,9.141542996464327,-6.251226398506429,15.392769394970756,28.596989191702352,-19.555369790648488
Spring Mtns (Lee Canyon),Midwinter,days_with_base_per_window,Days with a skiable base,days,18,12.74342842807529,6,11.93177167854371,7,16.928012014796746,5,7.858999506103153,-0.811656749531581,4.184583586721455,-4.996240336253036,-6.369218096312327,32.83718828366721
Spring Mtns (Lee Canyon),Midwinter,mean_swe_in,Average base (snow water equivalent),in,18,6.611461571718554,6,6.578522913068059,7,8.450263374319679,5,4.076665438457579,-0.03293865865049472,1.8388018026011252,-1.87174046125162,-0.49820540122919893,27.81233442340277
Spring Mtns (Lee Canyon),Midwinter,mean_depth_in,Average base (snow depth),in,18,20.722882929026063,6,23.165652523098604,7,23.974145078745373,5,13.239792406531981,2.4427695940725407,3.2512621497193095,-0.8084925556467688,11.787788419395111,15.689236680314117
Spring Mtns (Lee Canyon),Spring,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,18,0.7514170135704039,6,0.9604529739645805,7,1.0082349739444214,5,0.141028716573767,0.2090359603941766,0.2568179603740175,-0.047781999979840895,27.818901704252003,34.1778208020246
Spring Mtns (Lee Canyon),Spring,storm_days_per_window,Storm days (>= 2 in of new snow),days,18,2.796608574990005,6,3.8525247536395493,7,2.7637157170071864,5,1.5755591617864955,1.0559161786495443,-0.03289285798281849,1.0888090366323628,37.75702427907052,-1.1761695318028569
Spring Mtns (Lee Canyon),Spring,new_snow_in_total,Total new snow in the window,in,18,17.68492987448748,6,23.37895058679649,7,19.680212879620196,5,8.058708812530867,5.694020712309008,1.9952830051327162,3.698737707176292,32.19702171690983,11.282391387998313
Spring Mtns (Lee Canyon),Spring,days_with_base_per_window,Days with a skiable base,days,18,14.424182914304973,6,19.809602765822337,7,16.607412484502724,5,4.905157694207295,5.385419851517364,2.183229570197751,3.202190281319613,37.33604796550696,15.135897701578402
Spring Mtns (Lee Canyon),Spring,mean_swe_in,Average base (snow water equivalent),in,18,7.399174733818914,6,9.220656059643924,7,8.932836712093197,5,3.0662703732449024,1.821481325825009,1.5336619782742824,0.2878193475507267,24.617357899384185,20.72747344733563
Spring Mtns (Lee Canyon),Spring,mean_depth_in,Average base (snow depth),in,18,18.357859027047073,6,23.639423347311734,7,21.72093491561463,5,7.3116755987348885,5.2815643202646605,3.3630758885675576,1.918488431697103,28.77004509340226,18.31954305571612
Tetons (Jackson/Targhee),Early season,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,1.487043232572149,15,1.3840280329345391,16,1.48273711024359,15,1.5946516293602202,-0.10301519963760986,-0.004306122328558981,-0.09870907730905087,-6.92751880921604,-0.28957613566558194
Tetons (Jackson/Targhee),Early season,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,8.238400003989193,15,7.1548377888355965,16,8.921150435676367,15,8.593695092009803,-1.0835622151535969,0.6827504316871735,-1.7663126468407704,-13.152580775744259,8.287415412659893
Tetons (Jackson/Targhee),Early season,new_snow_in_total,Total new snow in the window,in,46,46.28903484542087,15,41.440387748007396,16,48.881103412081885,15,48.37280880506261,-4.848647097413476,2.5920685666610126,-7.440715664074489,-10.474720662474834,5.5997464093106535
Tetons (Jackson/Targhee),Early season,days_with_base_per_window,Days with a skiable base,days,46,2.970036027053758,15,1.8045464678331375,16,4.118788304400831,15,2.9101898237708332,-1.1654895592206203,1.1487522773470733,-2.3142418365676933,-39.24159668786148,38.678058679531325
Tetons (Jackson/Targhee),Early season,mean_swe_in,Average base (snow water equivalent),in,46,4.097849717334912,15,3.803537546043712,16,4.460557479656937,15,4.005273608815951,-0.29431217129120046,0.3627077623220245,-0.657019933613225,-7.182112366058413,8.851172867264543
Tetons (Jackson/Targhee),Early season,mean_depth_in,Average base (snow depth),in,24,18.54451102317813,9,17.663372453695402,9,20.489911930060813,6,16.948117517078202,-0.8811385694827294,1.945400906882682,-2.8265394763654115,-4.75147912167339,10.490440564602615
Tetons (Jackson/Targhee),Holidays,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,0.8211905524097173,15,0.5278093565117278,16,0.8946921158672417,15,1.036170080619681,-0.2933811958979895,0.07350156345752445,-0.36688275935551395,-35.726323815719276,8.950609970102562
Tetons (Jackson/Targhee),Holidays,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,4.417659218680517,15,3.0425955623315826,16,4.947636318792427,15,5.227413968243413,-1.3750636563489342,0.5299771001119105,-1.9050407564608447,-31.12652172295996,11.996785489266554
Tetons (Jackson/Targhee),Holidays,new_snow_in_total,Total new snow in the window,in,46,24.518243467021307,15,18.11334041852952,16,26.78970889902535,15,28.500250054708765,-6.404903048491786,2.2714654320040424,-8.676368480495828,-26.123009411774593,9.264388923534904
Tetons (Jackson/Targhee),Holidays,days_with_base_per_window,Days with a skiable base,days,46,7.144776261888526,15,5.098019267728703,16,8.011920147876431,15,8.266579777661248,-2.046756994159823,0.8671438859879048,-2.913900880147728,-28.64690116438746,12.136753541372602
Tetons (Jackson/Targhee),Holidays,mean_swe_in,Average base (snow water equivalent),in,46,8.92828143340799,15,7.87993162944349,16,9.306261971493635,15,9.573451996747805,-1.0483498039645003,0.37798053808564447,-1.4263303420501448,-11.741899174927077,4.233519528980243
Tetons (Jackson/Targhee),Holidays,mean_depth_in,Average base (snow depth),in,24,38.93747073339591,9,35.22046338704279,9,40.52484380701532,6,42.13192214249647,-3.717007346353121,1.5873730736194105,-5.3043804199725315,-9.546093457901764,4.076723638492398
Tetons (Jackson/Targhee),Midwinter,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,1.7595993489324204,15,1.3847328398379493,16,1.6175396087251128,15,2.2859962475813527,-0.37486650909447117,-0.1420597402073076,-0.23280676888716356,-21.304083189273125,-8.07341400151675
Tetons (Jackson/Targhee),Midwinter,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,10.265153451862549,15,9.755162846141568,16,10.435497637024424,15,10.593443593410866,-0.5099906057209811,0.17034418516187522,-0.6803347908828563,-4.96817322909524,1.6594411955036805
Tetons (Jackson/Targhee),Midwinter,new_snow_in_total,Total new snow in the window,in,46,58.390166662569115,15,53.82019836888809,16,58.67219303782306,15,62.6593068226459,-4.569968293681022,0.2820263752539418,-4.851994668934964,-7.826606010718223,0.4830032030628441
Tetons (Jackson/Targhee),Midwinter,days_with_base_per_window,Days with a skiable base,days,46,38.40863422060262,15,35.25937118366573,16,41.008562171113695,15,38.78464077699437,-3.149263036936894,2.5999279505110735,-5.749190987447967,-8.199362202906999,6.769123670417983
Tetons (Jackson/Targhee),Midwinter,mean_swe_in,Average base (snow water equivalent),in,46,14.501189769373896,15,13.044567285906075,16,15.221667948155117,15,15.189302195475083,-1.4566224834678216,0.7204781787812209,-2.1771006622490425,-10.044848089252424,4.968407353049407
Tetons (Jackson/Targhee),Midwinter,mean_depth_in,Average base (snow depth),in,24,56.07648770126897,9,51.921161701119374,9,59.4596739526222,6,57.234697324463504,-4.155326000149593,3.38318625135323,-7.538512251502823,-7.4101038964599075,6.033163612842806
Tetons (Jackson/Targhee),Spring,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,0.8567194535297764,15,0.9197066293357161,16,0.7441710630767563,15,0.913783894207058,0.06298717580593971,-0.11254839045302012,0.17553556625895983,7.352135584925236,-13.137134914972297
Tetons (Jackson/Targhee),Spring,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,7.067055221948733,15,6.2739849848376865,16,8.085181636124391,15,6.774123950605745,-0.7930702371110465,1.0181264141756579,-1.8111966512867044,-11.222074997347455,14.406657118138531
Tetons (Jackson/Targhee),Spring,new_snow_in_total,Total new snow in the window,in,46,39.8077821202212,15,36.80163994361347,16,44.1371969101304,15,38.19588185425912,-3.0061421766077245,4.329414789909201,-7.335556966516926,-7.5516444687349,10.87580005546198
Tetons (Jackson/Targhee),Spring,days_with_base_per_window,Days with a skiable base,days,46,41.71358913123383,15,39.81617971464052,16,43.49301754256908,15,41.71294157573619,-1.8974094165933124,1.779428411335246,-3.6768378279285585,-4.548660175522014,4.265824275482605
Tetons (Jackson/Targhee),Spring,mean_swe_in,Average base (snow water equivalent),in,46,20.869355313459316,15,18.643900761689345,16,21.841658468845132,15,22.057686499484404,-2.225454551769971,0.9723031553858164,-3.1977577071557874,-10.663743648730271,4.658999479292716
Tetons (Jackson/Targhee),Spring,mean_depth_in,Average base (snow depth),in,24,66.60339007324448,9,60.90228556252086,9,72.35657117165849,6,66.52527519170884,-5.701104510723624,5.753181098414004,-11.454285609137628,-8.559781273076425,8.63797036770526
Uinta Mtns,Early season,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,48,0.8506287256160546,16,0.8035269957768516,16,0.8856651586402544,16,0.8626940224310577,-0.04710172983920302,0.03503643302419979,-0.08213816286340281,-5.537284178251836,4.118886650439085
Uinta Mtns,Early season,storm_days_per_window,Storm days (>= 2 in of new snow),days,48,4.996710441707369,16,4.7062022492147815,16,5.262959784965382,16,5.020969290941943,-0.2905081924925872,0.2662493432580133,-0.5567575357506005,-5.813988940958543,5.328492542526364
Uinta Mtns,Early season,new_snow_in_total,Total new snow in the window,in,48,31.069309643173664,16,29.54393309642224,16,31.74155814627024,16,31.9224376868285,-1.5253765467514242,0.6722485030965757,-2.197625049848,-4.909592663210557,2.163705955546642
Uinta Mtns,Early season,days_with_base_per_window,Days with a skiable base,days,48,0.4527300587858325,16,0.7735632135479142,16,0.25708350105291744,16,0.3275434617566658,0.32083315476208174,-0.19564655773291506,0.5164797124949968,70.86632498458741,-43.21483717198181
Uinta Mtns,Early season,mean_swe_in,Average base (snow water equivalent),in,48,2.6079983387251695,16,2.8530873394979945,16,2.421808253009499,16,2.5490994236680145,0.24508900077282503,-0.18619008571567042,0.43127908648849544,9.397590371649867,-7.139194950817456
Uinta Mtns,Early season,mean_depth_in,Average base (snow depth),in,30,11.643679412667847,10,12.377195014844068,12,11.049647403765597,8,11.617832923300945,0.7335156021762206,-0.5940320089022499,1.3275476110784705,6.299689094653238,-5.101755105486393
Uinta Mtns,Holidays,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,48,0.5354594349597072,16,0.2271330205896797,16,0.7835288784722585,16,0.5957164058171833,-0.30832641437002745,0.24806944351255134,-0.5563958578825787,-57.58165684263809,46.328335503364194
Uinta Mtns,Holidays,storm_days_per_window,Storm days (>= 2 in of new snow),days,48,2.6917787621392315,16,1.68946775850849,16,3.3449589011293677,16,3.0409096267798392,-1.0023110036307414,0.6531801389901362,-1.6554911426208776,-37.2360097987465,24.265743833681032
Uinta Mtns,Holidays,new_snow_in_total,Total new snow in the window,in,48,17.10963999533813,16,11.406206758699017,16,21.221621072225005,16,18.701092155090368,-5.703433236639114,4.111981076886874,-9.815414313525988,-33.334618602104605,24.033124472562058
Uinta Mtns,Holidays,days_with_base_per_window,Days with a skiable base,days,48,1.6442234525898014,16,1.2415782751755278,16,2.0867942613519483,16,1.6042978212419283,-0.40264517741427364,0.44257080876214694,-0.8452159861764206,-24.488470638225653,26.91670697587105
Uinta Mtns,Holidays,mean_swe_in,Average base (snow water equivalent),in,48,5.411701205827284,16,5.144944186001759,16,5.542907074356424,16,5.547252357123669,-0.26675701982552535,0.13120586852913974,-0.3979628883546651,-4.9292636396533345,2.4244847144897452
Uinta Mtns,Holidays,mean_depth_in,Average base (snow depth),in,30,25.236424937285697,10,23.718562975201376,12,24.624758300270056,8,28.051252345414586,-1.5178619620843214,-0.6116666370156416,-0.9061953250686798,-6.0145680929700465,-2.4237451958257816
Uinta Mtns,Midwinter,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,48,1.260229137656927,16,1.3510688271924374,16,1.0963788104376309,16,1.333239775340713,0.09083968953551036,-0.16385032721929615,0.2546900167548065,7.208188322355685,-13.001629808681763
Uinta Mtns,Midwinter,storm_days_per_window,Storm days (>= 2 in of new snow),days,48,7.24182490459994,16,7.480053469551692,16,7.008547359778471,16,7.236873884469654,0.2382285649517515,-0.233277544821469,0.4715061097732205,3.2896206148319176,-3.221253591388177
Uinta Mtns,Midwinter,new_snow_in_total,Total new snow in the window,in,48,44.41982739195666,16,46.08097107634768,16,42.116906445298966,16,45.06160465422334,1.6611436843910212,-2.302920946657693,3.964064631048714,3.7396446180063583,-5.184443708745017
Uinta Mtns,Midwinter,days_with_base_per_window,Days with a skiable base,days,48,18.39734200538377,16,16.710395494261203,16,20.123216124353778,16,18.358414397536333,-1.6869465111225672,1.7258741189700082,-3.4128206300925754,-9.169512153597525,9.38110580574602
Uinta Mtns,Midwinter,mean_swe_in,Average base (snow water equivalent),in,48,8.903513746497175,16,8.625840313661145,16,9.040512380793757,16,9.044188545036624,-0.2776734328360302,0.13699863429658166,-0.41467206713261184,-3.118694941592836,1.5387030131837527
Uinta Mtns,Midwinter,mean_depth_in,Average base (snow depth),in,30,37.10578610462077,10,36.554002422274706,12,36.53608043843123,8,38.65007420683768,-0.5517836823460627,-0.5697056661895417,0.017921983843478984,-1.4870556327530526,-1.5353553340259147
Uinta Mtns,Spring,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,48,1.0350200696088379,16,0.8823562736786326,16,1.1736626323040487,16,1.0490413028438317,-0.1526637959302053,0.1386425626952108,-0.2913063586254161,-14.749839197601364,13.395156941025075
Uinta Mtns,Spring,storm_days_per_window,Storm days (>= 2 in of new snow),days,48,6.936975987236508,16,6.789046732778493,16,7.450189347115143,16,6.571691881815887,-0.14792925445801508,0.5132133598786348,-0.6611426143366499,-2.132474650772805,7.398228865472609
Uinta Mtns,Spring,new_snow_in_total,Total new snow in the window,in,48,39.83057467986085,16,38.975158603499864,16,42.574870225749,16,37.94169521033367,-0.8554160763609886,2.74429554588815,-3.5997116222491385,-2.1476367921789095,6.889922045929509
Uinta Mtns,Spring,days_with_base_per_window,Days with a skiable base,days,48,31.036335406674322,16,30.306539434943883,16,31.801369787882024,16,31.001096997197056,-0.7297959717304394,0.7650343812077018,-1.4948303529381413,-2.3514244261373003,2.4649636343444796
Uinta Mtns,Spring,mean_swe_in,Average base (snow water equivalent),in,48,13.184810612062407,16,12.966936212258423,16,13.451862163843398,16,13.135633460085394,-0.21787439980398382,0.26705155178099105,-0.48492595158497487,-1.652465145040891,2.0254485228378876
Uinta Mtns,Spring,mean_depth_in,Average base (snow depth),in,30,42.20565036904001,10,41.95870147892368,12,44.03670532438084,8,39.767754048674206,-0.2469488901163288,1.8310549553408322,-2.078003845457161,-0.5851086002870326,4.338411893503255
W Central Idaho (Brundage/Tamarack),Early season,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,1.6279422666649968,15,1.379130142119114,16,1.7553177851065072,15,1.740887171539934,-0.24881212454588275,0.1273755184415104,-0.37618764298739316,-15.283842040393692,7.82432651634827
W Central Idaho (Brundage/Tamarack),Early season,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,7.258521937624013,15,6.746991587152926,16,7.912815803846846,15,7.072138830790745,-0.5115303504710873,0.654293866222833,-1.1658242166939203,-7.047307356331149,9.014147395922977
W Central Idaho (Brundage/Tamarack),Early season,new_snow_in_total,Total new snow in the window,in,46,44.91079909753717,15,41.31351298999901,16,48.410488917009665,15,44.77508273097135,-3.59728610753816,3.4996898194724935,-7.096975927010654,-8.009846584394062,7.792535180395866
W Central Idaho (Brundage/Tamarack),Early season,days_with_base_per_window,Days with a skiable base,days,46,2.178023885118938,15,1.3679538306969254,16,2.982154663976417,15,2.130354442092972,-0.8100700544220127,0.8041307788574787,-1.6142008332794915,-37.19289122386168,36.92020020311056
W Central Idaho (Brundage/Tamarack),Early season,mean_swe_in,Average base (snow water equivalent),in,46,3.321951315287344,15,3.025178744428251,16,3.670337808441844,15,3.247111626781637,-0.29677257085909314,0.3483864931545,-0.6451590640135931,-8.933682125122376,10.487405145019865
W Central Idaho (Brundage/Tamarack),Early season,mean_depth_in,Average base (snow depth),in,25,11.662448374167727,9,9.846757414667671,9,13.596383331177375,7,11.510420377369675,-1.8156909595000563,1.9339349570096473,-3.7496259165097037,-15.56869450776566,16.58258107528523
W Central Idaho (Brundage/Tamarack),Holidays,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,1.060804322970243,15,1.0479500158543826,16,1.0823489016954646,15,1.0506777461125343,-0.012854307115860442,0.02154457872522153,-0.03439888584108197,-1.2117510117104813,2.0309663392864854
W Central Idaho (Brundage/Tamarack),Holidays,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,4.381628345378883,15,3.7162793500638704,16,4.774387890208786,15,4.628033826208666,-0.6653489953150125,0.39275954482990283,-1.0581085401449153,-15.184971039744342,8.963780445781753
W Central Idaho (Brundage/Tamarack),Holidays,new_snow_in_total,Total new snow in the window,in,46,26.51086577411288,15,23.644677479370454,16,27.83893915277335,15,27.960442464950777,-2.8661882947424253,1.32807337866047,-4.194261673402895,-10.811371907518684,5.009543596110303
W Central Idaho (Brundage/Tamarack),Holidays,days_with_base_per_window,Days with a skiable base,days,46,7.9616048787383935,15,6.877374931098811,16,9.049106267139095,15,7.885833345417233,-1.0842299476395825,1.0875013884007014,-2.171731336040284,-13.61823356161567,13.659323779115102
W Central Idaho (Brundage/Tamarack),Holidays,mean_swe_in,Average base (snow water equivalent),in,46,9.102648762412901,15,8.581225720693457,16,9.51456474250855,15,9.18469475869699,-0.5214230417194443,0.41191598009564956,-0.9333390218150939,-5.728256195850703,4.5252320598873705
W Central Idaho (Brundage/Tamarack),Holidays,mean_depth_in,Average base (snow depth),in,25,33.52328283671705,9,31.899452583520688,9,34.769524998001025,7,34.00875324060441,-1.6238302531963633,1.2462421612839734,-2.8700724144803367,-4.843887936350406,3.717542125435882
W Central Idaho (Brundage/Tamarack),Midwinter,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,2.244421784939096,15,1.9383764107264125,16,2.319515242506285,15,2.4703674710801113,-0.3060453742126834,0.07509345756718888,-0.3811388317798723,-13.635822654474376,3.345781887838279
W Central Idaho (Brundage/Tamarack),Midwinter,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,9.770598117165326,15,9.43943551265897,16,9.657531630509718,15,10.222364974104332,-0.33116260450635515,-0.11306648665560814,-0.218096117850747,-3.3893790383677453,-1.1572115166314028
W Central Idaho (Brundage/Tamarack),Midwinter,new_snow_in_total,Total new snow in the window,in,46,61.20673663946538,15,58.64698533242038,16,61.57104594003502,15,63.37789135923616,-2.559751307045005,0.3643093005696372,-2.924060607614642,-4.182139822488931,0.595211116572967
W Central Idaho (Brundage/Tamarack),Midwinter,days_with_base_per_window,Days with a skiable base,days,46,41.61936399841294,15,40.95548328653012,16,43.57023545089987,15,40.20231516097639,-0.6638807118828254,1.950871452486929,-2.6147521643697544,-1.5951245961090152,4.68741293730803
W Central Idaho (Brundage/Tamarack),Midwinter,mean_swe_in,Average base (snow water equivalent),in,46,15.721164243706667,15,14.809473038957613,16,16.356472779257263,15,15.955193010535082,-0.9116912047490544,0.6353085355505961,-1.5469997402996505,-5.799132879831169,4.041103608499709
W Central Idaho (Brundage/Tamarack),Midwinter,mean_depth_in,Average base (snow depth),in,25,50.647224897784106,9,47.43382577027214,9,54.060358430821175,7,50.39042351925184,-3.2133991275119627,3.413133533037069,-6.626532660549032,-6.344669691177006,6.739033658656387
W Central Idaho (Brundage/Tamarack),Spring,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,1.0532212507841825,15,0.8295631638820472,16,1.0534628372275103,15,1.2766216454801007,-0.2236580869021353,0.00024158644332783474,-0.22389967334546312,-21.23562230971026,0.02293786259515368
W Central Idaho (Brundage/Tamarack),Spring,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,6.163285263150729,15,5.36614396366753,16,6.75508299714299,15,6.329175646375513,-0.797141299483199,0.5917977339922613,-1.3889390334754603,-12.93370768101837,9.601985121969332
W Central Idaho (Brundage/Tamarack),Spring,new_snow_in_total,Total new snow in the window,in,46,38.28786045931549,15,34.39792835893238,16,41.61669788721687,15,38.62703263660377,-3.889932100383106,3.3288374279013837,-7.21876952828449,-10.15970089140011,8.694237254229945
