region,window,metric,phase,strength,n_winters,mean,all_winters,diff,pct_change
Front Range (Winter Park/Loveland/A-Basin),Early season,big_storm_days_per_window,La Nina,moderate,4,0.7834820727368674,0.6843467129439298,0.09913535979293764,14.486130775214235
Front Range (Winter Park/Loveland/A-Basin),Early season,big_storm_days_per_window,La Nina,strong,5,0.574495000595306,0.6843467129439298,-0.10985171234862379,-16.05205523324026
Front Range (Winter Park/Loveland/A-Basin),Early season,big_storm_days_per_window,La Nina,weak,7,0.9184926834829198,0.6843467129439298,0.23414597053899,34.21452402857879
Front Range (Winter Park/Loveland/A-Basin),Early season,big_storm_days_per_window,Neutral,neutral,16,0.6135479660547272,0.6843467129439298,-0.07079874688920262,-10.345449981726345
Front Range (Winter Park/Loveland/A-Basin),Holidays,big_storm_days_per_window,El Nino,moderate,4,0.13535966848993625,0.36503412069284136,-0.2296744522029051,-62.918625734761136
Front Range (Winter Park/Loveland/A-Basin),Holidays,big_storm_days_per_window,El Nino,strong,3,0.0,0.36503412069284136,-0.36503412069284136,-100.00000000000001
Front Range (Winter Park/Loveland/A-Basin),Holidays,big_storm_days_per_window,El Nino,very strong,3,0.34979232819189865,0.36503412069284136,-0.015241792500942708,-4.1754432358305325
Front Range (Winter Park/Loveland/A-Basin),Holidays,big_storm_days_per_window,El Nino,weak,6,0.4920989377214006,0.36503412069284136,0.12706481702855926,34.80902464333689
Front Range (Winter Park/Loveland/A-Basin),Holidays,big_storm_days_per_window,La Nina,moderate,4,0.47245788484272727,0.36503412069284136,0.10742376414988591,29.428417252062264
Front Range (Winter Park/Loveland/A-Basin),Holidays,big_storm_days_per_window,La Nina,strong,5,0.1709027422730188,0.36503412069284136,-0.19413137841982256,-53.18170752130176
Front Range (Winter Park/Loveland/A-Basin),Holidays,big_storm_days_per_window,La Nina,weak,7,0.7161739426910062,0.36503412069284136,0.35113982199816485,96.19369864156674
Front Range (Winter Park/Loveland/A-Basin),Holidays,big_storm_days_per_window,Neutral,neutral,16,0.32629160367621846,0.36503412069284136,-0.0387425170166229,-10.613396069137018
Front Range (Winter Park/Loveland/A-Basin),Midwinter,big_storm_days_per_window,El Nino,moderate,4,0.5457794815678678,0.8120801748651821,-0.2663006932973143,-32.79241404231107
Front Range (Winter Park/Loveland/A-Basin),Midwinter,big_storm_days_per_window,El Nino,strong,3,0.6484054322715197,0.8120801748651821,-0.16367474259366244,-20.154997949658725
Front Range (Winter Park/Loveland/A-Basin),Midwinter,big_storm_days_per_window,El Nino,very strong,3,0.4183634526881594,0.8120801748651821,-0.39371672217702275,-48.48249401512429
Front Range (Winter Park/Loveland/A-Basin),Midwinter,big_storm_days_per_window,El Nino,weak,6,1.1174106318554957,0.8120801748651821,0.3053304569903136,37.598560639779585
Front Range (Winter Park/Loveland/A-Basin),Midwinter,big_storm_days_per_window,La Nina,moderate,4,1.386889725349669,0.8120801748651821,0.5748095504844869,70.78236463289036
Front Range (Winter Park/Loveland/A-Basin),Midwinter,big_storm_days_per_window,La Nina,strong,5,0.9792635379602089,0.8120801748651821,0.1671833630950268,20.58705141062972
Front Range (Winter Park/Loveland/A-Basin),Midwinter,big_storm_days_per_window,La Nina,weak,7,0.3822310798047373,0.8120801748651821,-0.42984909506044483,-52.931854312513714
Front Range (Winter Park/Loveland/A-Basin),Midwinter,big_storm_days_per_window,Neutral,neutral,16,0.8607791169632737,0.8120801748651821,0.04869894209809156,5.99681455173762
Front Range (Winter Park/Loveland/A-Basin),Spring,big_storm_days_per_window,El Nino,moderate,4,1.7181577071591516,1.0920917514625414,0.6260659556966102,57.327230505877885
Front Range (Winter Park/Loveland/A-Basin),Spring,big_storm_days_per_window,El Nino,strong,3,1.2787670520085932,1.0920917514625414,0.18667530054605175,17.093371531838244
Front Range (Winter Park/Loveland/A-Basin),Spring,big_storm_days_per_window,El Nino,very strong,3,1.900309838604178,1.0920917514625414,0.8082180871416365,74.0064272126643
Front Range (Winter Park/Loveland/A-Basin),Spring,big_storm_days_per_window,El Nino,weak,6,0.6810378018373657,1.0920917514625414,-0.4110539496251757,-37.6391405827109
Front Range (Winter Park/Loveland/A-Basin),Spring,big_storm_days_per_window,La Nina,moderate,4,0.7778029030115313,1.0920917514625414,-0.3142888484510101,-28.778612056185846
Front Range (Winter Park/Loveland/A-Basin),Spring,big_storm_days_per_window,La Nina,strong,5,1.1844241731293557,1.0920917514625414,0.09233242166681421,8.454639598107175
Front Range (Winter Park/Loveland/A-Basin),Spring,big_storm_days_per_window,La Nina,weak,7,0.7672775597370318,1.0920917514625414,-0.3248141917255096,-29.74239035232295
Front Range (Winter Park/Loveland/A-Basin),Spring,big_storm_days_per_window,Neutral,neutral,16,1.0950025226781719,1.0920917514625414,0.0029107712156304366,0.26653174623215486
Gore & Tenmile (Vail/Summit/Copper),Early season,big_storm_days_per_window,El Nino,moderate,4,0.6416971444649194,0.718413234506725,-0.07671609004180557,-10.678546323618352
Gore & Tenmile (Vail/Summit/Copper),Early season,big_storm_days_per_window,El Nino,strong,3,0.664224920330562,0.718413234506725,-0.05418831417616299,-7.54277782944375
Gore & Tenmile (Vail/Summit/Copper),Early season,big_storm_days_per_window,El Nino,very strong,3,0.4346575291854926,0.718413234506725,-0.2837557053212324,-39.497560970750214
Gore & Tenmile (Vail/Summit/Copper),Early season,big_storm_days_per_window,El Nino,weak,6,0.8755394229577477,0.718413234506725,0.15712618845102266,21.87128255772017
Gore & Tenmile (Vail/Summit/Copper),Early season,big_storm_days_per_window,La Nina,moderate,4,0.709813852986847,0.718413234506725,-0.008599381519878047,-1.1969965344224944
Gore & Tenmile (Vail/Summit/Copper),Early season,big_storm_days_per_window,La Nina,strong,5,0.6579432218926284,0.718413234506725,-0.06047001261409657,-8.417162951572896
Gore & Tenmile (Vail/Summit/Copper),Early season,big_storm_days_per_window,La Nina,weak,7,0.9100066308842616,0.718413234506725,0.19159339637753658,26.6689681056736
Gore & Tenmile (Vail/Summit/Copper),Early season,big_storm_days_per_window,Neutral,neutral,16,0.679259053410507,0.718413234506725,-0.039154181096218044,-5.450091843464157
Gore & Tenmile (Vail/Summit/Copper),Holidays,big_storm_days_per_window,El Nino,moderate,4,0.19613444470919078,0.3752702674359378,-0.179135822726747,-47.73514937666283
Gore & Tenmile (Vail/Summit/Copper),Holidays,big_storm_days_per_window,El Nino,strong,3,0.0,0.3752702674359378,-0.3752702674359378,-100.0
Gore & Tenmile (Vail/Summit/Copper),Holidays,big_storm_days_per_window,El Nino,very strong,3,0.11288341501171872,0.3752702674359378,-0.26238685242421905,-69.91943545567756
Gore & Tenmile (Vail/Summit/Copper),Holidays,big_storm_days_per_window,El Nino,weak,6,0.4480913626210974,0.3752702674359378,0.07282109518515961,19.404973296369892
Gore & Tenmile (Vail/Summit/Copper),Holidays,big_storm_days_per_window,La Nina,moderate,4,0.4142869406492552,0.3752702674359378,0.03901667321331742,10.396952969363058
Gore & Tenmile (Vail/Summit/Copper),Holidays,big_storm_days_per_window,La Nina,strong,5,0.09973160042346896,0.3752702674359378,-0.2755386670124688,-73.42406018337329
Gore & Tenmile (Vail/Summit/Copper),Holidays,big_storm_days_per_window,La Nina,weak,7,0.6830402860363678,0.3752702674359378,0.30777001860043,82.01289718561817
Gore & Tenmile (Vail/Summit/Copper),Holidays,big_storm_days_per_window,Neutral,neutral,16,0.454009304397348,0.3752702674359378,0.07873903696141021,20.981954552221946
Gore & Tenmile (Vail/Summit/Copper),Midwinter,big_storm_days_per_window,El Nino,moderate,4,0.4384246238065129,0.7883335766985814,-0.34990895289206847,-44.38589998379022
Gore & Tenmile (Vail/Summit/Copper),Midwinter,big_storm_days_per_window,El Nino,strong,3,0.6267990423324873,0.7883335766985814,-0.1615345343660941,-20.49063228317328
Gore & Tenmile (Vail/Summit/Copper),Midwinter,big_storm_days_per_window,El Nino,very strong,3,0.30691385128508314,0.7883335766985814,-0.48141972541349826,-61.06802242644659
Gore & Tenmile (Vail/Summit/Copper),Midwinter,big_storm_days_per_window,El Nino,weak,6,1.3091510851682753,0.7883335766985814,0.5208175084696939,66.06562549965165
Gore & Tenmile (Vail/Summit/Copper),Midwinter,big_storm_days_per_window,La Nina,moderate,4,1.413580441834359,0.7883335766985814,0.6252468651357775,79.31247426428472
Gore & Tenmile (Vail/Summit/Copper),Midwinter,big_storm_days_per_window,La Nina,strong,5,1.0155467719106692,0.7883335766985814,0.22721319521208783,28.821960896759137
Gore & Tenmile (Vail/Summit/Copper),Midwinter,big_storm_days_per_window,La Nina,weak,7,0.3453974159230172,0.7883335766985814,-0.4429361607755642,-56.18638782715714
Gore & Tenmile (Vail/Summit/Copper),Midwinter,big_storm_days_per_window,Neutral,neutral,16,0.767526903505724,0.7883335766985814,-0.02080667319285745,-2.639323480295304
Gore & Tenmile (Vail/Summit/Copper),Spring,big_storm_days_per_window,El Nino,moderate,4,1.6077770586783828,1.0055223965918325,0.6022546620865503,59.89470389996903
Gore & Tenmile (Vail/Summit/Copper),Spring,big_storm_days_per_window,El Nino,strong,3,0.9332151268218704,1.0055223965918325,-0.07230726976996216,-7.191015338399623
Gore & Tenmile (Vail/Summit/Copper),Spring,big_storm_days_per_window,El Nino,very strong,3,1.385813030055946,1.0055223965918325,0.3802906334641134,37.82020517425463
Gore & Tenmile (Vail/Summit/Copper),Spring,big_storm_days_per_window,El Nino,weak,6,0.5838051432464275,1.0055223965918325,-0.421717253345405,-41.94011538428128
Gore & Tenmile (Vail/Summit/Copper),Spring,big_storm_days_per_window,La Nina,moderate,4,0.8334429847294514,1.0055223965918325,-0.17207941186238107,-17.113434016550556
Gore & Tenmile (Vail/Summit/Copper),Spring,big_storm_days_per_window,La Nina,strong,5,1.2420289249009597,1.0055223965918325,0.23650652830912722,23.52076185580293
Gore & Tenmile (Vail/Summit/Copper),Spring,big_storm_days_per_window,La Nina,weak,7,0.8381426226134968,1.0055223965918325,-0.1673797739783357,-16.646051300862222
Gore & Tenmile (Vail/Summit/Copper),Spring,big_storm_days_per_window,Neutral,neutral,16,0.9976960343665835,1.0055223965918325,-0.007826362225249017,-0.7783379317831286
Jemez & N New Mexico,Early season,big_storm_days_per_window,El Nino,moderate,4,0.42159317143125613,0.48515358229804584,-0.06356041086678971,-13.101090703220336
Jemez & N New Mexico,Early season,big_storm_days_per_window,El Nino,strong,3,0.9324377726695725,0.48515358229804584,0.44728419037152667,92.19434972588644
Jemez & N New Mexico,Early season,big_storm_days_per_window,El Nino,very strong,3,0.664009609544677,0.48515358229804584,0.1788560272466312,36.86585728161315
Jemez & N New Mexico,Early season,big_storm_days_per_window,El Nino,weak,5,0.4570459934101397,0.48515358229804584,-0.028107588887906154,-5.793544542074253
Jemez & N New Mexico,Early season,big_storm_days_per_window,La Nina,moderate,4,0.423074437089491,0.48515358229804584,-0.06207914520855484,-12.795771787255932
Jemez & N New Mexico,Early season,big_storm_days_per_window,La Nina,strong,5,0.6029943167611747,0.48515358229804584,0.11784073446312882,24.289367071134055
Jemez & N New Mexico,Early season,big_storm_days_per_window,La Nina,weak,7,0.24304503697827481,0.48515358229804584,-0.24210854531977102,-49.90348503106296
Jemez & N New Mexico,Early season,big_storm_days_per_window,Neutral,neutral,15,0.4765023596853251,0.48515358229804584,-0.008651222612720721,-1.7831925658967906
Jemez & N New Mexico,Holidays,big_storm_days_per_window,El Nino,moderate,4,0.4126277857599161,0.39601816437670356,0.016609621383212536,4.194156449705928
Jemez & N New Mexico,Holidays,big_storm_days_per_window,El Nino,strong,3,0.27494316406481295,0.39601816437670356,-0.12107500031189061,-30.57309265155845
Jemez & N New Mexico,Holidays,big_storm_days_per_window,El Nino,very strong,3,0.3411697412624514,0.39601816437670356,-0.05484842311425214,-13.849976604123336
Jemez & N New Mexico,Holidays,big_storm_days_per_window,El Nino,weak,5,0.5535217814551762,0.39601816437670356,0.1575036170784726,39.77181635755746
Jemez & N New Mexico,Holidays,big_storm_days_per_window,La Nina,moderate,4,0.06338210205242206,0.39601816437670356,-0.3326360623242815,-83.99515281017989
Jemez & N New Mexico,Holidays,big_storm_days_per_window,La Nina,strong,5,0.3001465091148411,0.39601816437670356,-0.09587165526186248,-24.208903501372394
Jemez & N New Mexico,Holidays,big_storm_days_per_window,La Nina,weak,7,0.8957808750515008,0.39601816437670356,0.4997627106747973,126.19691610898155
Jemez & N New Mexico,Holidays,big_storm_days_per_window,Neutral,neutral,15,0.2617099810591081,0.39601816437670356,-0.13430818331759548,-33.91465225565709
Jemez & N New Mexico,Midwinter,big_storm_days_per_window,El Nino,moderate,4,1.4289610348233546,0.7308774691071116,0.698083565716243,95.51307780346112
Jemez & N New Mexico,Midwinter,big_storm_days_per_window,El Nino,strong,3,0.5749890594143507,0.7308774691071116,-0.15588840969276085,-21.328939019450754
Jemez & N New Mexico,Midwinter,big_storm_days_per_window,El Nino,very strong,3,0.7999835513530004,0.7308774691071116,0.06910608224588877,9.455221315046604
Jemez & N New Mexico,Midwinter,big_storm_days_per_window,El Nino,weak,5,1.1727302709326703,0.7308774691071116,0.44185280182555875,60.45511327163435
Jemez & N New Mexico,Midwinter,big_storm_days_per_window,La Nina,moderate,4,0.49636634917033756,0.7308774691071116,-0.23451111993677404,-32.086242886002275
Jemez & N New Mexico,Midwinter,big_storm_days_per_window,La Nina,strong,5,0.9945446827023824,0.7308774691071116,0.2636672135952708,36.075433262073894
Jemez & N New Mexico,Midwinter,big_storm_days_per_window,La Nina,weak,7,0.5599911933547764,0.7308774691071116,-0.17088627575233517,-23.380974646968003
Jemez & N New Mexico,Midwinter,big_storm_days_per_window,Neutral,neutral,15,0.4691882059327739,0.7308774691071116,-0.2616892631743377,-35.80480644642592
Jemez & N New Mexico,Spring,big_storm_days_per_window,El Nino,moderate,4,0.5261530570178614,0.519632455971866,0.006520601045995389,1.2548486860390466
Jemez & N New Mexico,Spring,big_storm_days_per_window,El Nino,strong,3,0.7978623203956432,0.519632455971866,0.2782298644237772,53.54358859348099
Jemez & N New Mexico,Spring,big_storm_days_per_window,El Nino,very strong,3,0.6641692527630917,0.519632455971866,0.14453679679122566,27.815198055883403
Jemez & N New Mexico,Spring,big_storm_days_per_window,El Nino,weak,5,0.4498629589679247,0.519632455971866,-0.0697694970039413,-13.426701161968753
Jemez & N New Mexico,Spring,big_storm_days_per_window,La Nina,moderate,4,0.5313833528716112,0.519632455971866,0.011750896899745178,2.2613862480486393
Jemez & N New Mexico,Spring,big_storm_days_per_window,La Nina,strong,5,0.4806830843205221,0.519632455971866,-0.038949371651343934,-7.495561757876943
Jemez & N New Mexico,Spring,big_storm_days_per_window,La Nina,weak,7,0.41930797511860946,0.519632455971866,-0.10032448085325657,-19.30681575030185
Jemez & N New Mexico,Spring,big_storm_days_per_window,Neutral,neutral,15,0.5132644382266159,0.519632455971866,-0.0063680177452500875,-1.2254849888735329
Mt Hood,Early season,big_storm_days_per_window,El Nino,moderate,4,1.2079498977302139,2.2899153894392987,-1.0819654917090848,-47.24914713875133
Mt Hood,Early season,big_storm_days_per_window,El Nino,strong,3,2.068877496736826,2.2899153894392987,-0.22103789270247276,-9.652666370201363
Mt Hood,Early season,big_storm_days_per_window,El Nino,very strong,3,1.2618188415730283,2.2899153894392987,-1.0280965478662705,-44.896704594749544
Mt Hood,Early season,big_storm_days_per_window,El Nino,weak,6,2.0625106546531042,2.2899153894392987,-0.2274047347861945,-9.930704681707741
Mt Hood,Early season,big_storm_days_per_window,La Nina,moderate,4,3.185584308845779,2.2899153894392987,0.8956689194064804,39.11362505082736
Mt Hood,Early season,big_storm_days_per_window,La Nina,strong,5,3.1043589445183217,2.2899153894392987,0.814443555079023,35.56653485255824
Mt Hood,Early season,big_storm_days_per_window,La Nina,weak,7,2.1273199629092234,2.2899153894392987,-0.1625954265300753,-7.100499314513445
Mt Hood,Early season,big_storm_days_per_window,Neutral,neutral,16,2.4726009038111254,2.2899153894392987,0.18268551437182667,7.9778281422248725
Mt Hood,Holidays,big_storm_days_per_window,El Nino,moderate,4,0.9082001855502584,1.5268442079558433,-0.6186440224055849,-40.51782226254981
Mt Hood,Holidays,big_storm_days_per_window,El Nino,strong,3,0.24394503119821928,1.5268442079558433,-1.282899176757624,-84.02292585405189
Mt Hood,Holidays,big_storm_days_per_window,El Nino,very strong,3,1.541872345416553,1.5268442079558433,0.015028137460709745,0.9842613530839266
Mt Hood,Holidays,big_storm_days_per_window,El Nino,weak,6,0.7597850621508577,1.5268442079558433,-0.7670591458049856,-50.238206478965736
Mt Hood,Holidays,big_storm_days_per_window,La Nina,moderate,4,1.3677484304388026,1.5268442079558433,-0.15909577751704074,-10.41990903119317
Mt Hood,Holidays,big_storm_days_per_window,La Nina,strong,5,2.2223158473905977,1.5268442079558433,0.6954716394347544,45.54961375960288
Mt Hood,Holidays,big_storm_days_per_window,La Nina,weak,7,2.6204045836601675,1.5268442079558433,1.0935603757043242,71.62226309705791
Mt Hood,Holidays,big_storm_days_per_window,Neutral,neutral,16,1.550884605787539,1.5268442079558433,0.024040397831695648,1.5745154421407022
Mt Hood,Midwinter,big_storm_days_per_window,El Nino,moderate,4,3.2927208204466214,3.8595500554947377,-0.5668292350481163,-14.686407143266267
Mt Hood,Midwinter,big_storm_days_per_window,El Nino,strong,3,3.192719861944418,3.8595500554947377,-0.6668301935503198,-17.277407572444137
Mt Hood,Midwinter,big_storm_days_per_window,El Nino,very strong,3,3.233507198168114,3.8595500554947377,-0.6260428573266239,-16.220617645192696
Mt Hood,Midwinter,big_storm_days_per_window,El Nino,weak,6,2.9912867927335753,3.8595500554947377,-0.8682632627611624,-22.49648923519049
Mt Hood,Midwinter,big_storm_days_per_window,La Nina,moderate,4,5.789994130668568,3.8595500554947377,1.9304440751738299,50.017334855536035
Mt Hood,Midwinter,big_storm_days_per_window,La Nina,strong,5,6.278425808245674,3.8595500554947377,2.4188757527509366,62.67248041795049
Mt Hood,Midwinter,big_storm_days_per_window,La Nina,weak,7,2.921117168424029,3.8595500554947377,-0.9384328870707086,-24.314567075887172
Mt Hood,Midwinter,big_storm_days_per_window,Neutral,neutral,16,3.741324481396938,3.8595500554947377,-0.11822557409779977,-3.0631957714730293
Mt Hood,Spring,big_storm_days_per_window,El Nino,moderate,4,2.1768643626994324,1.843821448935907,0.33304291376352535,18.062644512337606
Mt Hood,Spring,big_storm_days_per_window,El Nino,strong,3,1.0165526208032005,1.843821448935907,-0.8272688281327065,-44.867079109538174
Mt Hood,Spring,big_storm_days_per_window,El Nino,very strong,3,1.350239847740447,1.843821448935907,-0.49358160119546013,-26.76949015211383
Mt Hood,Spring,big_storm_days_per_window,El Nino,weak,6,1.4966479500589809,1.843821448935907,-0.34717349887692617,-18.82901943012348
Mt Hood,Spring,big_storm_days_per_window,La Nina,moderate,4,1.8492412155487712,1.843821448935907,0.005419766612864141,0.29394205257737716
Mt Hood,Spring,big_storm_days_per_window,La Nina,strong,5,2.2491800693339563,1.843821448935907,0.40535862039804926,21.98470034243212
Mt Hood,Spring,big_storm_days_per_window,La Nina,weak,7,2.4322022436069175,1.843821448935907,0.5883807946710105,31.91094208230263
Mt Hood,Spring,big_storm_days_per_window,Neutral,neutral,16,1.7529641298767304,1.843821448935907,-0.0908573190591766,-4.927663636390146
N Sierra / Tahoe (Palisades/Heavenly/Rose),Early season,big_storm_days_per_window,El Nino,moderate,4,1.816989148205438,2.1156930882931877,-0.2987039400877496,-14.118491086470662
N Sierra / Tahoe (Palisades/Heavenly/Rose),Early season,big_storm_days_per_window,El Nino,strong,3,1.4891826700065165,2.1156930882931877,-0.6265104182866712,-29.612537931581638
N Sierra / Tahoe (Palisades/Heavenly/Rose),Early season,big_storm_days_per_window,El Nino,very strong,3,2.6312854595793227,2.1156930882931877,0.515592371286135,24.369903845651052
N Sierra / Tahoe (Palisades/Heavenly/Rose),Early season,big_storm_days_per_window,El Nino,weak,6,1.9891280046875284,2.1156930882931877,-0.12656508360565932,-5.982204333227005
N Sierra / Tahoe (Palisades/Heavenly/Rose),Early season,big_storm_days_per_window,La Nina,moderate,4,1.8803805100015558,2.1156930882931877,-0.23531257829163188,-11.122245452031407
N Sierra / Tahoe (Palisades/Heavenly/Rose),Early season,big_storm_days_per_window,La Nina,strong,5,2.2190634303448618,2.1156930882931877,0.10337034205167406,4.8858855106941315
N Sierra / Tahoe (Palisades/Heavenly/Rose),Early season,big_storm_days_per_window,La Nina,weak,7,2.949262864171691,2.1156930882931877,0.8335697758785034,39.399371321431914
N Sierra / Tahoe (Palisades/Heavenly/Rose),Early season,big_storm_days_per_window,Neutral,neutral,16,1.9204662492147613,2.1156930882931877,-0.19522683907842642,-9.227559524520805
N Sierra / Tahoe (Palisades/Heavenly/Rose),Holidays,big_storm_days_per_window,El Nino,moderate,4,1.664443669004563,1.7338165219641348,-0.06937285295957185,-4.0011646031025005
N Sierra / Tahoe (Palisades/Heavenly/Rose),Holidays,big_storm_days_per_window,El Nino,strong,3,0.284582428107267,1.7338165219641348,-1.4492340938568677,-83.58635850436579
N Sierra / Tahoe (Palisades/Heavenly/Rose),Holidays,big_storm_days_per_window,El Nino,very strong,3,2.0066583385147267,1.7338165219641348,0.2728418165505919,15.73648728652707
N Sierra / Tahoe (Palisades/Heavenly/Rose),Holidays,big_storm_days_per_window,El Nino,weak,6,1.499462780276347,1.7338165219641348,-0.2343537416877879,-13.516640239551002
N Sierra / Tahoe (Palisades/Heavenly/Rose),Holidays,big_storm_days_per_window,La Nina,moderate,4,0.07622421538686039,1.7338165219641348,-1.6575923065772744,-95.60367464369813
N Sierra / Tahoe (Palisades/Heavenly/Rose),Holidays,big_storm_days_per_window,La Nina,strong,5,2.3197727453377994,1.7338165219641348,0.5859562233736646,33.79574574072409
N Sierra / Tahoe (Palisades/Heavenly/Rose),Holidays,big_storm_days_per_window,La Nina,weak,7,2.4663760506001595,1.7338165219641348,0.7325595286360247,42.251271651636635
N Sierra / Tahoe (Palisades/Heavenly/Rose),Holidays,big_storm_days_per_window,Neutral,neutral,16,1.9704079033936621,1.7338165219641348,0.2365913814295273,13.645698863309212
N Sierra / Tahoe (Palisades/Heavenly/Rose),Midwinter,big_storm_days_per_window,El Nino,moderate,4,4.415573174700465,4.287406812535121,0.12816636216534416,2.9893678806177966
N Sierra / Tahoe (Palisades/Heavenly/Rose),Midwinter,big_storm_days_per_window,El Nino,strong,3,3.352797871129193,4.287406812535121,-0.9346089414059278,-21.798933067732342
N Sierra / Tahoe (Palisades/Heavenly/Rose),Midwinter,big_storm_days_per_window,El Nino,very strong,3,8.373930860476174,4.287406812535121,4.086524047941053,95.31458587025739
N Sierra / Tahoe (Palisades/Heavenly/Rose),Midwinter,big_storm_days_per_window,El Nino,weak,6,4.005492947020723,4.287406812535121,-0.28191386551439823,-6.575393421733732
N Sierra / Tahoe (Palisades/Heavenly/Rose),Midwinter,big_storm_days_per_window,La Nina,moderate,4,3.8528168183677503,4.287406812535121,-0.43458999416737054,-10.136430088620395
N Sierra / Tahoe (Palisades/Heavenly/Rose),Midwinter,big_storm_days_per_window,La Nina,strong,5,6.07093092814762,4.287406812535121,1.783524115612499,41.599134245856895
N Sierra / Tahoe (Palisades/Heavenly/Rose),Midwinter,big_storm_days_per_window,La Nina,weak,7,2.8779123982126293,4.287406812535121,-1.4094944143224915,-32.875219822890216
N Sierra / Tahoe (Palisades/Heavenly/Rose),Midwinter,big_storm_days_per_window,Neutral,neutral,16,3.9380488577653754,4.287406812535121,-0.3493579547697454,-8.148467594638445
N Sierra / Tahoe (Palisades/Heavenly/Rose),Spring,big_storm_days_per_window,El Nino,moderate,4,1.544538544279,2.4604702767458675,-0.9159317324668674,-37.22588080512181
N Sierra / Tahoe (Palisades/Heavenly/Rose),Spring,big_storm_days_per_window,El Nino,strong,3,2.416444486714207,2.4604702767458675,-0.04402579003166052,-1.7893241974004863
N Sierra / Tahoe (Palisades/Heavenly/Rose),Spring,big_storm_days_per_window,El Nino,very strong,3,2.6114554690325478,2.4604702767458675,0.15098519228668028,6.136436343639479
N Sierra / Tahoe (Palisades/Heavenly/Rose),Spring,big_storm_days_per_window,El Nino,weak,6,2.738703861254676,2.4604702767458675,0.27823358450880864,11.3081465416762
N Sierra / Tahoe (Palisades/Heavenly/Rose),Spring,big_storm_days_per_window,La Nina,moderate,4,2.581570850717171,2.4604702767458675,0.12110057397130358,4.921846653293735
N Sierra / Tahoe (Palisades/Heavenly/Rose),Spring,big_storm_days_per_window,La Nina,strong,5,2.83600962135515,2.4604702767458675,0.3755393446092823,15.262909215304873
N Sierra / Tahoe (Palisades/Heavenly/Rose),Spring,big_storm_days_per_window,La Nina,weak,7,3.45922327302477,2.4604702767458675,0.9987529962789026,40.59195535577933
N Sierra / Tahoe (Palisades/Heavenly/Rose),Spring,big_storm_days_per_window,Neutral,neutral,16,1.9804751031937182,2.4604702767458675,-0.47999517355214927,-19.508269540527603
North Cascades (Mt Baker),Early season,big_storm_days_per_window,El Nino,moderate,4,3.4700748396283725,3.5894036888467427,-0.11932884921837017,-3.3244755832050177
North Cascades (Mt Baker),Early season,big_storm_days_per_window,El Nino,strong,3,5.204765982641622,3.5894036888467427,1.6153622937948797,45.00363942941975
North Cascades (Mt Baker),Early season,big_storm_days_per_window,El Nino,very strong,3,3.7434919900664987,3.5894036888467427,0.15408830121975603,4.292866296943709
North Cascades (Mt Baker),Early season,big_storm_days_per_window,El Nino,weak,5,3.372883874989816,3.5894036888467427,-0.21651981385692665,-6.032194554480256
North Cascades (Mt Baker),Early season,big_storm_days_per_window,La Nina,moderate,4,3.9838406279674015,3.5894036888467427,0.3944369391206588,10.988926666183636
North Cascades (Mt Baker),Early season,big_storm_days_per_window,La Nina,strong,5,4.37289359600158,3.5894036888467427,0.7834899071548374,21.827857078025367
North Cascades (Mt Baker),Early season,big_storm_days_per_window,La Nina,weak,7,2.1427540346740743,3.5894036888467427,-1.4466496541726683,-40.30334227013261
North Cascades (Mt Baker),Early season,big_storm_days_per_window,Neutral,neutral,13,3.657320071005671,3.5894036888467427,0.06791638215892837,1.8921355201690775
North Cascades (Mt Baker),Holidays,big_storm_days_per_window,El Nino,moderate,4,1.9406838446959886,2.012557318492489,-0.07187347379650033,-3.5712510215777273
North Cascades (Mt Baker),Holidays,big_storm_days_per_window,El Nino,strong,3,0.7704561654186177,2.012557318492489,-1.2421011530738713,-61.71755416160123
North Cascades (Mt Baker),Holidays,big_storm_days_per_window,El Nino,very strong,3,1.6150373167359782,2.012557318492489,-0.3975200017565108,-19.751984110160606
North Cascades (Mt Baker),Holidays,big_storm_days_per_window,El Nino,weak,5,2.7344273357919335,2.012557318492489,0.7218700172994446,35.868296056291356
North Cascades (Mt Baker),Holidays,big_storm_days_per_window,La Nina,moderate,4,2.4918649062475673,2.012557318492489,0.4793075877550783,23.815847794790006
North Cascades (Mt Baker),Holidays,big_storm_days_per_window,La Nina,strong,5,2.3138704853284624,2.012557318492489,0.3013131668359734,14.971656412830656
North Cascades (Mt Baker),Holidays,big_storm_days_per_window,La Nina,weak,7,2.4263016603747682,2.012557318492489,0.41374434188227927,20.558139541198035
North Cascades (Mt Baker),Holidays,big_storm_days_per_window,Neutral,neutral,13,1.6492496796312415,2.012557318492489,-0.3633076388612475,-18.05203933935079
North Cascades (Mt Baker),Midwinter,big_storm_days_per_window,El Nino,moderate,4,2.3081955357294763,4.589713911782585,-2.281518376053109,-49.709381018195025
North Cascades (Mt Baker),Midwinter,big_storm_days_per_window,El Nino,strong,3,3.5310813330785806,4.589713911782585,-1.0586325787040045,-23.065328232906033
North Cascades (Mt Baker),Midwinter,big_storm_days_per_window,El Nino,very strong,3,4.877465729065073,4.589713911782585,0.287751817282488,6.2694935417168285
North Cascades (Mt Baker),Midwinter,big_storm_days_per_window,El Nino,weak,5,3.787161384187624,4.589713911782585,-0.802552527594961,-17.485894393867788
